postId,id,name,email,body,date,week,year_week,word_count,email_domain,text_length_category,post_count,avg_word_count,avg_length
91,197,Jayne_Kuhic,Eliseo@gardner.biz,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-13 13:59:04.117633,28,2025-W28,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
2,198,Dallas,Eliseo@gardner.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-18 13:59:04.117633,34,2025-W33,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
3,199,Lew,Nikita@garfield.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-31 13:59:04.117633,35,2025-W35,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
53,200,Carmen_Keeling,Eliseo@gardner.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-04 13:59:04.117633,27,2025-W26,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
21,201,Lew,Jayne_Kuhic@sydney.com,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-09 13:59:04.117633,32,2025-W31,24,sydney.com,Long,46,21.891304347826086,148.47826086956522
84,202,Jayne_Kuhic,Carmen_Keeling@caroline.name,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-02 13:59:04.117633,31,2025-W30,21,caroline.name,Long,50,21.26,148.02
30,203,Hayden,Carmen_Keeling@caroline.name,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-09-05 13:59:04.117633,36,2025-W35,23,caroline.name,Long,50,21.26,148.02
46,204,Lew,Mallory_Kunze@marie.org,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-09-09 13:59:04.117633,37,2025-W36,23,marie.org,Long,52,21.53846153846154,148.23076923076923
29,205,Mallory_Kunze,Eliseo@gardner.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-15 13:59:04.117633,33,2025-W32,24,gardner.biz,Long,58,21.96551724137931,150.13793103448276
83,206,Dallas,Lew@alysha.tv,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-07 13:59:04.117633,28,2025-W27,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
22,207,Eliseo,Carmen_Keeling@caroline.name,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-26 13:59:04.117633,30,2025-W29,21,caroline.name,Long,50,21.26,148.02
1,208,Dallas,Mallory_Kunze@marie.org,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-11 13:59:04.117633,33,2025-W32,23,marie.org,Long,52,21.53846153846154,148.23076923076923
6,209,Meghan_Littel,Nikita@garfield.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-17 13:59:04.117633,29,2025-W28,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
75,210,Mallory_Kunze,Carmen_Keeling@caroline.name,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-21 13:59:04.117633,34,2025-W33,23,caroline.name,Long,50,21.26,148.02
50,211,Meghan_Littel,Dallas@ole.me,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-09-01 13:59:04.117633,36,2025-W35,20,ole.me,Long,39,21.307692307692307,150.15384615384616
29,212,Lew,Presley.Mueller@myrl.com,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-09-06 13:59:04.117633,36,2025-W35,21,myrl.com,Long,52,21.25,147.42307692307693
2,213,Lew,Mallory_Kunze@marie.org,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-21 13:59:04.117633,30,2025-W29,21,marie.org,Long,52,21.53846153846154,148.23076923076923
52,214,Lew,Eliseo@gardner.biz,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-05 13:59:04.117633,27,2025-W26,20,gardner.biz,Long,58,21.96551724137931,150.13793103448276
90,215,Jayne_Kuhic,Presley.Mueller@myrl.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-03 13:59:04.117633,27,2025-W26,20,myrl.com,Long,52,21.25,147.42307692307693
78,216,Mallory_Kunze,Carmen_Keeling@caroline.name,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-08 13:59:04.117633,28,2025-W27,23,caroline.name,Long,50,21.26,148.02
68,217,Eliseo,Nikita@garfield.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-06 13:59:04.117633,32,2025-W31,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
68,218,Meghan_Littel,Dallas@ole.me,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-16 13:59:04.117633,29,2025-W28,20,ole.me,Long,39,21.307692307692307,150.15384615384616
80,219,Nikita,Mallory_Kunze@marie.org,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-23 13:59:04.117633,30,2025-W29,20,marie.org,Long,52,21.53846153846154,148.23076923076923
40,220,Meghan_Littel,Meghan_Littel@rosamond.me,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-11 13:59:04.117633,33,2025-W32,24,rosamond.me,Long,58,21.53448275862069,147.89655172413794
58,221,Carmen_Keeling,Presley.Mueller@myrl.com,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-14 13:59:04.117633,29,2025-W28,21,myrl.com,Long,52,21.25,147.42307692307693
79,222,Mallory_Kunze,Eliseo@gardner.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-04 13:59:04.117633,32,2025-W31,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
97,223,Meghan_Littel,Presley.Mueller@myrl.com,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-04 13:59:04.117633,27,2025-W26,23,myrl.com,Long,52,21.25,147.42307692307693
71,224,Hayden,Jayne_Kuhic@sydney.com,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-14 13:59:04.117633,29,2025-W28,24,sydney.com,Long,46,21.891304347826086,148.47826086956522
71,225,Meghan_Littel,Meghan_Littel@rosamond.me,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-22 13:59:04.117633,34,2025-W33,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
71,226,Dallas,Meghan_Littel@rosamond.me,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-21 13:59:04.117633,30,2025-W29,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
2,227,Eliseo,Lew@alysha.tv,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-09-03 13:59:04.117633,36,2025-W35,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
71,228,Meghan_Littel,Nikita@garfield.biz,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-02 13:59:04.117633,27,2025-W26,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
78,229,Jayne_Kuhic,Eliseo@gardner.biz,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-09-04 13:59:04.117633,36,2025-W35,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
28,230,Lew,Nikita@garfield.biz,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-09-07 13:59:04.117633,36,2025-W36,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
8,231,Eliseo,Meghan_Littel@rosamond.me,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-24 13:59:04.117633,34,2025-W34,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
2,232,Lew,Eliseo@gardner.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-03 13:59:04.117633,27,2025-W26,20,gardner.biz,Long,58,21.96551724137931,150.13793103448276
52,233,Mallory_Kunze,Eliseo@gardner.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-19 13:59:04.117633,29,2025-W28,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
53,234,Eliseo,Eliseo@gardner.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-19 13:59:04.117633,34,2025-W33,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
13,235,Mallory_Kunze,Lew@alysha.tv,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-09-07 13:59:04.117633,36,2025-W36,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
2,236,Carmen_Keeling,Eliseo@gardner.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-19 13:59:04.117633,29,2025-W28,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
50,237,Eliseo,Eliseo@gardner.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-08 13:59:04.117633,28,2025-W27,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
17,238,Dallas,Eliseo@gardner.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-31 13:59:04.117633,31,2025-W30,20,gardner.biz,Long,58,21.96551724137931,150.13793103448276
52,239,Mallory_Kunze,Meghan_Littel@rosamond.me,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-11 13:59:04.117633,33,2025-W32,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
38,240,Presley.Mueller,Lew@alysha.tv,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-05 13:59:04.117633,27,2025-W26,24,alysha.tv,Long,54,21.74074074074074,151.22222222222223
71,241,Dallas,Mallory_Kunze@marie.org,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-28 13:59:04.117633,31,2025-W30,21,marie.org,Long,52,21.53846153846154,148.23076923076923
76,242,Jayne_Kuhic,Dallas@ole.me,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-12 13:59:04.117633,33,2025-W32,20,ole.me,Long,39,21.307692307692307,150.15384615384616
8,243,Hayden,Meghan_Littel@rosamond.me,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-18 13:59:04.117633,34,2025-W33,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
42,244,Nikita,Presley.Mueller@myrl.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-30 13:59:04.117633,31,2025-W30,20,myrl.com,Long,52,21.25,147.42307692307693
75,245,Presley.Mueller,Meghan_Littel@rosamond.me,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-01 13:59:04.117633,27,2025-W26,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
73,246,Meghan_Littel,Nikita@garfield.biz,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-03 13:59:04.117633,27,2025-W26,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
43,247,Dallas,Eliseo@gardner.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-07 13:59:04.117633,28,2025-W27,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
13,248,Meghan_Littel,Hayden@althea.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-31 13:59:04.117633,35,2025-W35,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
7,249,Presley.Mueller,Eliseo@gardner.biz,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-21 13:59:04.117633,30,2025-W29,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
58,250,Presley.Mueller,Hayden@althea.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-09-05 13:59:04.117633,36,2025-W35,23,althea.biz,Long,44,21.40909090909091,147.79545454545453
61,251,Dallas,Nikita@garfield.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-12 13:59:04.117633,28,2025-W27,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
31,252,Jayne_Kuhic,Carmen_Keeling@caroline.name,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-06 13:59:04.117633,27,2025-W27,21,caroline.name,Long,50,21.26,148.02
26,253,Eliseo,Lew@alysha.tv,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-04 13:59:04.117633,27,2025-W26,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
59,254,Meghan_Littel,Carmen_Keeling@caroline.name,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-05 13:59:04.117633,27,2025-W26,24,caroline.name,Long,50,21.26,148.02
13,255,Eliseo,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-30 13:59:04.117633,35,2025-W34,20,caroline.name,Long,50,21.26,148.02
90,256,Hayden,Dallas@ole.me,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-09-03 13:59:04.117633,36,2025-W35,23,ole.me,Long,39,21.307692307692307,150.15384615384616
87,257,Eliseo,Presley.Mueller@myrl.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-01 13:59:04.117633,31,2025-W30,20,myrl.com,Long,52,21.25,147.42307692307693
63,258,Jayne_Kuhic,Carmen_Keeling@caroline.name,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-31 13:59:04.117633,35,2025-W35,23,caroline.name,Long,50,21.26,148.02
57,259,Meghan_Littel,Hayden@althea.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-06 13:59:04.117633,32,2025-W31,23,althea.biz,Long,44,21.40909090909091,147.79545454545453
81,260,Meghan_Littel,Meghan_Littel@rosamond.me,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-11 13:59:04.117633,33,2025-W32,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
62,261,Meghan_Littel,Nikita@garfield.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-06 13:59:04.117633,32,2025-W31,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
50,262,Hayden,Jayne_Kuhic@sydney.com,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-23 13:59:04.117633,30,2025-W29,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
82,263,Mallory_Kunze,Eliseo@gardner.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-27 13:59:04.117633,30,2025-W30,24,gardner.biz,Long,58,21.96551724137931,150.13793103448276
63,264,Eliseo,Presley.Mueller@myrl.com,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-09-08 13:59:04.117633,37,2025-W36,21,myrl.com,Long,52,21.25,147.42307692307693
36,265,Presley.Mueller,Presley.Mueller@myrl.com,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-16 13:59:04.117633,29,2025-W28,23,myrl.com,Long,52,21.25,147.42307692307693
66,266,Lew,Meghan_Littel@rosamond.me,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-28 13:59:04.117633,35,2025-W34,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
6,267,Lew,Dallas@ole.me,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-26 13:59:04.117633,30,2025-W29,20,ole.me,Long,39,21.307692307692307,150.15384615384616
53,268,Nikita,Mallory_Kunze@marie.org,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-13 13:59:04.117633,28,2025-W28,20,marie.org,Long,52,21.53846153846154,148.23076923076923
69,269,Eliseo,Hayden@althea.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-09-05 13:59:04.117633,36,2025-W35,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
47,270,Eliseo,Jayne_Kuhic@sydney.com,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-29 13:59:04.117633,35,2025-W34,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
71,271,Eliseo,Lew@alysha.tv,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-24 13:59:04.117633,30,2025-W29,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
14,272,Presley.Mueller,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-09-09 13:59:04.117633,37,2025-W36,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
23,273,Nikita,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-31 13:59:04.117633,31,2025-W30,20,caroline.name,Long,50,21.26,148.02
51,274,Jayne_Kuhic,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-25 13:59:04.117633,30,2025-W29,20,caroline.name,Long,50,21.26,148.02
46,275,Carmen_Keeling,Lew@alysha.tv,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-01 13:59:04.117633,31,2025-W30,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
26,276,Carmen_Keeling,Eliseo@gardner.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-12 13:59:04.117633,33,2025-W32,24,gardner.biz,Long,58,21.96551724137931,150.13793103448276
25,277,Hayden,Eliseo@gardner.biz,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-01 13:59:04.117633,27,2025-W26,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
62,278,Meghan_Littel,Lew@alysha.tv,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-12 13:59:04.117633,28,2025-W27,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
27,279,Eliseo,Meghan_Littel@rosamond.me,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-02 13:59:04.117633,31,2025-W30,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
75,280,Presley.Mueller,Lew@alysha.tv,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-10 13:59:04.117633,32,2025-W32,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
90,281,Presley.Mueller,Eliseo@gardner.biz,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-07-15 13:59:04.117633,29,2025-W28,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
50,282,Lew,Presley.Mueller@myrl.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-14 13:59:04.117633,33,2025-W32,20,myrl.com,Long,52,21.25,147.42307692307693
19,283,Jayne_Kuhic,Nikita@garfield.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-04 13:59:04.117633,27,2025-W26,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
7,284,Dallas,Eliseo@gardner.biz,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-27 13:59:04.117633,35,2025-W34,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
71,285,Hayden,Lew@alysha.tv,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-04 13:59:04.117633,27,2025-W26,24,alysha.tv,Long,54,21.74074074074074,151.22222222222223
33,286,Hayden,Jayne_Kuhic@sydney.com,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-09 13:59:04.117633,32,2025-W31,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
28,287,Dallas,Carmen_Keeling@caroline.name,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-24 13:59:04.117633,34,2025-W34,21,caroline.name,Long,50,21.26,148.02
46,288,Nikita,Eliseo@gardner.biz,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-18 13:59:04.117633,34,2025-W33,21,gardner.biz,Long,58,21.96551724137931,150.13793103448276
21,289,Hayden,Jayne_Kuhic@sydney.com,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-22 13:59:04.117633,30,2025-W29,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
13,290,Mallory_Kunze,Dallas@ole.me,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-03 13:59:04.117633,31,2025-W31,21,ole.me,Long,39,21.307692307692307,150.15384615384616
10,291,Mallory_Kunze,Carmen_Keeling@caroline.name,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-12 13:59:04.117633,28,2025-W27,21,caroline.name,Long,50,21.26,148.02
51,292,Eliseo,Jayne_Kuhic@sydney.com,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-10 13:59:04.117633,32,2025-W32,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
75,293,Mallory_Kunze,Hayden@althea.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-07 13:59:04.117633,28,2025-W27,21,althea.biz,Long,44,21.40909090909091,147.79545454545453
60,294,Meghan_Littel,Dallas@ole.me,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-28 13:59:04.117633,31,2025-W30,20,ole.me,Long,39,21.307692307692307,150.15384615384616
52,295,Jayne_Kuhic,Hayden@althea.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-22 13:59:04.117633,30,2025-W29,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
18,296,Nikita,Nikita@garfield.biz,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-07 13:59:04.117633,28,2025-W27,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
